SearchDate,MonthYear,Institution,CellPhone,Cocaine,Hash,Heroin,Marijuana,Methamphetamine,Tobacco,Butane_Oil,Suboxone,Fentanyl,Total
Oct-19,10-2019,CCI,7,0,0,3,0,4,0,0,2,0,16
Oct-19,10-2019,CCWF,7,0,0,6,0,2,0,0,4,0,19
Oct-19,10-2019,CEN,28,1,0,7,5,0,1,0,1,0,43
Oct-19,10-2019,CHCF,8,0,0,2,1,1,5,0,0,0,17
Oct-19,10-2019,CIM,8,0,0,1,3,5,2,0,3,0,22
Oct-19,10-2019,CIW,0,0,0,1,0,2,0,0,2,0,5
Oct-19,10-2019,CMC,10,0,0,0,4,2,0,0,0,0,16
Oct-19,10-2019,CMF,51,0,0,1,10,4,2,1,0,0,69
Oct-19,10-2019,COR,29,0,0,6,12,4,1,1,0,0,53
Oct-19,10-2019,CRC,38,1,0,2,3,3,0,0,1,0,48
Oct-19,10-2019,CTF,7,1,0,7,5,6,2,0,4,0,32
Oct-19,10-2019,CVSP,1,0,0,1,0,0,2,0,0,0,4
Oct-19,10-2019,DVI,5,0,0,4,4,2,3,0,0,0,18
Oct-19,10-2019,FOL,17,0,0,13,2,4,1,0,2,0,39
Oct-19,10-2019,HDSP,8,0,0,2,0,6,0,0,4,0,20
Oct-19,10-2019,ISP,12,0,0,1,0,1,1,1,0,0,16
Oct-19,10-2019,KVSP,7,0,0,6,1,8,1,0,4,0,27
Oct-19,10-2019,LAC,29,0,0,11,11,4,0,0,3,6,64
Oct-19,10-2019,MCSP,17,0,0,4,2,1,0,0,3,1,28
Oct-19,10-2019,NKSP,11,0,0,1,0,2,0,0,0,0,14
Oct-19,10-2019,PBSP,0,0,0,2,0,0,0,0,0,0,2
Oct-19,10-2019,PVSP,15,0,0,4,2,2,0,0,2,0,25
Oct-19,10-2019,RJD,10,0,0,3,0,3,0,0,1,0,17
Oct-19,10-2019,SAC,60,1,0,8,6,10,6,1,0,0,92
Oct-19,10-2019,SATF,7,0,0,3,4,3,1,1,1,0,20
Oct-19,10-2019,SCC,25,0,0,0,5,5,1,0,2,0,38
Oct-19,10-2019,SOL,29,0,0,3,2,4,0,2,2,0,42
Oct-19,10-2019,SQ,4,0,0,2,8,5,2,0,0,0,21
Oct-19,10-2019,SVSP,27,0,0,15,5,5,2,6,0,0,60
Oct-19,10-2019,VSP,2,0,0,0,1,3,0,0,0,0,6
Oct-19,10-2019,WSP,9,0,0,1,1,3,2,0,0,0,16
Nov-19,11-2019,ASP,4,0,0,0,1,0,1,0,0,0,6
Nov-19,11-2019,CAC,38,0,0,3,2,0,0,0,0,0,43
Nov-19,11-2019,CAL,11,0,0,7,0,4,0,0,0,0,22
Nov-19,11-2019,CCC,29,0,0,0,2,2,1,0,0,0,34
Nov-19,11-2019,CCI,7,0,0,0,0,1,1,0,0,0,9
Nov-19,11-2019,CCWF,2,0,0,6,1,4,0,0,1,0,14
Nov-19,11-2019,CEN,27,0,0,0,2,0,0,0,0,0,29
Nov-19,11-2019,CHCF,4,0,0,1,0,0,1,0,0,0,6
Nov-19,11-2019,CIM,2,0,0,1,1,1,0,0,0,0,5
Nov-19,11-2019,CIW,1,0,0,0,0,2,0,0,1,0,4
Nov-19,11-2019,CMC,11,0,0,2,1,2,0,0,0,0,16
Nov-19,11-2019,CMF,34,0,0,1,6,0,1,0,0,0,42
Nov-19,11-2019,COR,19,0,1,5,2,7,0,0,1,0,35
Nov-19,11-2019,CRC,14,0,0,0,1,2,0,0,1,0,18
Nov-19,11-2019,CTF,8,0,0,3,4,5,1,0,2,0,23
Nov-19,11-2019,CVSP,0,0,0,0,0,2,0,0,0,0,2
Nov-19,11-2019,DVI,3,0,0,3,6,3,1,2,0,0,18
Nov-19,11-2019,FOL,12,0,0,7,4,5,1,3,2,0,34
Nov-19,11-2019,HDSP,7,0,0,9,5,2,0,0,0,0,23
Nov-19,11-2019,ISP,14,0,0,1,0,0,0,0,1,0,16
Nov-19,11-2019,KVSP,48,0,0,7,5,6,2,0,2,0,70
Nov-19,11-2019,LAC,22,0,0,4,6,4,1,0,0,2,39
Nov-19,11-2019,MCSP,18,0,0,0,14,10,2,1,1,1,47
Nov-19,11-2019,NKSP,10,0,0,1,0,1,0,0,1,0,13
Nov-19,11-2019,PBSP,0,0,0,0,1,0,0,0,0,0,1
Nov-19,11-2019,PVSP,17,0,0,5,2,2,0,2,1,0,29
Nov-19,11-2019,RJD,16,0,0,0,6,5,2,0,0,0,29
Nov-19,11-2019,SAC,38,0,0,5,6,5,2,2,1,0,59
Nov-19,11-2019,SATF,6,0,0,8,0,1,0,0,0,0,15
Nov-19,11-2019,SCC,39,0,0,0,9,4,11,0,3,0,66
Nov-19,11-2019,SOL,23,0,0,3,1,1,1,1,1,0,31
Nov-19,11-2019,SQ,19,0,0,7,10,1,0,0,0,0,37
Nov-19,11-2019,SVSP,29,0,0,6,6,4,2,4,0,0,51
Nov-19,11-2019,VSP,11,0,0,0,6,1,0,0,0,0,18
Nov-19,11-2019,WSP,12,0,0,0,1,0,0,1,0,0,14
Dec-19,12-2019,ASP,2,0,0,0,1,1,3,0,0,0,7
Dec-19,12-2019,CAC,14,0,0,4,3,0,0,0,1,0,22
Dec-19,12-2019,CAL,19,0,0,3,5,3,2,0,1,0,33
Dec-19,12-2019,CCC,32,0,0,0,0,1,2,0,0,0,35
Dec-19,12-2019,CCI,7,2,0,2,0,1,1,0,3,1,17
Dec-19,12-2019,CCWF,0,0,0,3,1,1,0,0,6,0,11
Dec-19,12-2019,CEN,18,0,0,3,2,1,0,0,0,0,24
Dec-19,12-2019,CHCF,5,0,0,0,0,0,0,0,0,0,5
Dec-19,12-2019,CIM,3,0,0,0,1,3,1,0,2,0,10
Dec-19,12-2019,CIW,3,0,0,4,0,4,0,0,1,0,12
Dec-19,12-2019,CMC,13,0,0,2,5,4,3,0,0,0,27
Dec-19,12-2019,CMF,24,0,0,0,0,0,0,0,0,0,24
Dec-19,12-2019,COR,14,1,0,7,5,4,5,1,0,0,37
Dec-19,12-2019,CRC,10,0,0,1,2,1,1,0,4,0,19
Dec-19,12-2019,CTF,12,0,0,0,7,0,0,0,0,0,19
Dec-19,12-2019,CVSP,1,0,0,0,0,0,0,0,0,0,1
Dec-19,12-2019,DVI,6,0,0,1,18,11,7,0,0,0,43
Dec-19,12-2019,FOL,30,0,6,7,21,3,0,2,7,0,76
Dec-19,12-2019,HDSP,10,0,1,3,0,2,0,0,0,0,16
Dec-19,12-2019,ISP,11,0,0,2,5,3,4,0,1,0,26
Dec-19,12-2019,KVSP,5,0,0,3,0,7,0,0,4,0,19
Dec-19,12-2019,LAC,33,0,0,11,7,4,7,0,1,0,63
Dec-19,12-2019,MCSP,4,1,0,4,0,3,0,0,1,1,14
Dec-19,12-2019,NKSP,14,0,0,1,0,0,1,0,1,0,17
Dec-19,12-2019,PBSP,0,0,0,0,1,0,0,0,0,0,1
Dec-19,12-2019,PVSP,13,0,0,6,1,3,0,2,0,0,25
Dec-19,12-2019,RJD,18,1,0,2,7,3,5,0,0,0,36
Dec-19,12-2019,SAC,36,2,0,4,6,0,1,0,0,0,49
Dec-19,12-2019,SATF,6,0,0,1,1,1,0,0,0,0,9
Dec-19,12-2019,SCC,47,0,0,2,11,4,14,0,0,0,78
Dec-19,12-2019,SOL,17,1,0,3,3,0,3,0,0,0,27
Dec-19,12-2019,SQ,12,0,1,2,6,4,2,0,0,0,27
Dec-19,12-2019,SVSP,24,0,0,8,5,3,1,2,0,0,43
Dec-19,12-2019,VSP,7,0,1,2,2,4,0,0,0,0,16
Dec-19,12-2019,WSP,11,0,0,1,0,2,0,1,0,0,15
Jan-20,01-2020,ASP,2,0,0,1,0,2,0,0,0,0,5
Jan-20,01-2020,CAC,17,0,0,2,0,7,0,0,2,0,28
Jan-20,01-2020,CAL,30,0,0,5,3,1,2,0,7,0,48
Jan-20,01-2020,CCC,34,0,0,3,9,5,2,1,0,0,54
Jan-20,01-2020,CCI,8,1,0,0,1,2,1,0,4,0,17
Jan-20,01-2020,CCWF,2,0,0,2,0,0,0,0,8,0,12
Jan-20,01-2020,CEN,22,0,0,6,4,2,1,0,1,0,36
Jan-20,01-2020,CHCF,3,0,0,0,0,1,1,0,0,0,5
Jan-20,01-2020,CIM,9,0,0,2,3,3,2,0,2,0,21
Jan-20,01-2020,CIW,2,0,0,1,0,3,1,0,0,0,7
Jan-20,01-2020,CMC,11,0,0,0,1,0,1,0,0,0,13
Jan-20,01-2020,CMF,36,0,0,1,7,1,0,0,0,0,45
Jan-20,01-2020,COR,24,0,0,11,4,5,3,1,1,0,49
Jan-20,01-2020,CRC,10,0,0,1,2,2,0,2,2,0,19
Jan-20,01-2020,CTF,8,0,0,0,2,1,1,0,0,0,12
Jan-20,01-2020,CVSP,1,0,0,0,1,0,1,0,2,0,5
Jan-20,01-2020,DVI,4,0,0,2,3,0,2,0,0,0,11
Jan-20,01-2020,FOL,14,0,0,2,5,2,1,2,0,0,26
Jan-20,01-2020,HDSP,4,0,0,1,2,2,0,1,2,0,12
Jan-20,01-2020,ISP,18,0,0,5,4,2,0,0,0,0,29
Jan-20,01-2020,KVSP,16,0,0,3,4,4,0,0,1,0,28
Jan-20,01-2020,LAC,43,0,0,11,12,3,5,0,2,1,77
Jan-20,01-2020,MCSP,6,0,0,5,2,2,0,0,0,0,15
Jan-20,01-2020,NKSP,28,0,0,3,1,0,1,0,0,0,33
Jan-20,01-2020,PBSP,0,0,0,0,1,0,0,0,0,0,1
Jan-20,01-2020,PVSP,6,0,1,8,7,1,0,1,1,0,25
Jan-20,01-2020,RJD,24,0,0,5,3,6,10,0,0,0,48
Jan-20,01-2020,SAC,76,0,0,4,9,1,7,3,0,0,100
Jan-20,01-2020,SATF,10,0,0,4,1,1,1,1,0,0,18
Jan-20,01-2020,SCC,32,0,0,1,4,1,9,0,5,0,52
Jan-20,01-2020,SOL,23,0,1,3,10,4,3,0,0,0,44
Jan-20,01-2020,SQ,34,0,0,4,7,5,2,1,0,0,53
Jan-20,01-2020,SVSP,22,0,0,6,4,8,6,2,0,0,48
Jan-20,01-2020,VSP,13,0,0,0,0,1,0,0,0,0,14
Jan-20,01-2020,WSP,2,0,0,0,0,0,0,0,0,0,2
Feb-20,02-2020,ASP,1,0,0,1,3,3,0,2,2,0,12
Feb-20,02-2020,CAC,8,0,0,5,0,0,0,0,0,0,13
Feb-20,02-2020,CAL,18,0,0,5,0,2,0,0,4,0,29
Feb-20,02-2020,CCC,29,0,0,3,2,1,1,2,1,0,39
Feb-20,02-2020,CCI,6,0,0,1,0,0,0,0,1,1,9
Feb-20,02-2020,CCWF,0,0,0,2,0,2,0,0,1,0,5
Feb-20,02-2020,CEN,15,0,0,5,4,3,0,0,0,0,27
Feb-20,02-2020,CHCF,3,0,0,0,0,1,0,0,0,0,4
Feb-20,02-2020,CIM,5,0,0,1,4,1,0,0,1,0,12
Feb-20,02-2020,CIW,3,0,0,1,0,1,0,0,0,0,5
Feb-20,02-2020,CMC,7,0,0,3,5,2,0,0,0,0,17
Feb-20,02-2020,CMF,14,0,0,2,6,4,0,0,0,0,26
Feb-20,02-2020,COR,15,0,0,9,4,3,2,0,1,0,34
Feb-20,02-2020,CRC,15,0,0,2,7,8,2,1,2,0,37
Feb-20,02-2020,CTF,11,0,0,3,0,2,0,0,5,0,21
Feb-20,02-2020,CVSP,0,0,0,0,0,2,1,0,2,0,5
Feb-20,02-2020,DVI,4,0,0,3,7,0,0,0,0,1,15
Feb-20,02-2020,FOL,16,0,0,5,6,3,2,0,3,0,35
Feb-20,02-2020,HDSP,3,0,0,2,0,4,0,2,2,0,13
Feb-20,02-2020,ISP,10,0,0,5,3,3,4,1,0,0,26
Feb-20,02-2020,KVSP,19,0,0,1,1,2,1,0,0,0,24
Feb-20,02-2020,LAC,43,0,0,22,14,4,3,0,5,0,91
Feb-20,02-2020,MCSP,6,0,0,1,2,0,0,0,1,0,10
Feb-20,02-2020,NKSP,15,0,1,5,3,2,0,1,0,0,27
Feb-20,02-2020,PBSP,0,0,0,2,0,2,0,0,2,0,6
Feb-20,02-2020,PVSP,18,0,0,6,2,2,0,4,0,0,32
Feb-20,02-2020,RJD,13,0,0,5,5,1,0,0,0,0,24
Feb-20,02-2020,SAC,31,0,0,7,2,3,5,0,0,0,48
Feb-20,02-2020,SATF,21,0,0,12,2,4,4,2,0,0,45
Feb-20,02-2020,SCC,33,0,0,2,6,4,7,0,1,0,53
Feb-20,02-2020,SOL,67,0,0,3,5,1,1,1,0,0,78
Feb-20,02-2020,SQ,6,0,0,7,1,3,2,0,0,0,19
Feb-20,02-2020,SVSP,34,0,0,6,2,4,3,3,1,0,53
Feb-20,02-2020,VSP,3,0,0,0,1,1,1,0,0,0,6
Feb-20,02-2020,WSP,15,0,0,2,0,1,0,0,0,0,18
Mar-20,03-2020,ASP,1,0,0,0,0,0,0,0,0,0,1
Mar-20,03-2020,CAC,21,0,0,2,1,0,0,0,0,0,24
Mar-20,03-2020,CAL,16,0,0,5,2,1,0,0,4,0,28
Mar-20,03-2020,CCC,25,0,0,3,4,5,7,0,1,0,45
Mar-20,03-2020,CCI,14,0,0,1,0,3,0,0,0,0,18
Mar-20,03-2020,CCWF,0,0,0,2,0,2,0,0,3,0,7
Mar-20,03-2020,CEN,26,0,1,4,4,1,1,0,1,0,38
Mar-20,03-2020,CHCF,1,0,0,0,0,0,0,0,0,0,1
Mar-20,03-2020,CIM,8,0,0,1,0,2,1,0,2,0,14
Mar-20,03-2020,CIW,5,0,0,0,0,1,0,0,0,0,6
Mar-20,03-2020,CMC,13,0,0,1,2,1,0,0,0,1,18
Mar-20,03-2020,CMF,22,0,0,3,4,5,2,0,0,0,36
Mar-20,03-2020,COR,29,0,0,6,14,6,2,3,4,0,64
Mar-20,03-2020,CRC,26,0,0,9,12,2,5,3,0,0,57
Mar-20,03-2020,CTF,6,0,0,4,3,1,3,0,1,0,18
Mar-20,03-2020,CVSP,0,0,0,0,0,1,0,0,0,0,1
Mar-20,03-2020,DVI,5,0,0,2,1,2,2,0,0,0,12
Mar-20,03-2020,FOL,21,0,1,2,5,0,2,1,0,0,32
Mar-20,03-2020,HDSP,5,0,0,8,2,5,0,0,3,0,23
Mar-20,03-2020,ISP,9,0,0,1,0,0,2,0,0,0,12
Mar-20,03-2020,KVSP,25,0,0,6,4,5,0,0,2,0,42
Mar-20,03-2020,LAC,34,0,0,1,8,4,0,0,4,0,51
Mar-20,03-2020,MCSP,2,0,0,3,2,3,2,1,0,0,13
Mar-20,03-2020,NKSP,17,0,1,1,1,3,1,1,0,0,25
Mar-20,03-2020,PBSP,0,0,0,1,0,0,0,0,0,0,1
Mar-20,03-2020,PVSP,5,0,0,4,1,0,1,0,1,0,12
Mar-20,03-2020,RJD,17,0,0,1,1,0,1,0,0,1,21
Mar-20,03-2020,SAC,116,0,1,3,0,2,3,2,0,0,127
Mar-20,03-2020,SATF,9,0,0,4,0,4,0,1,0,0,18
Mar-20,03-2020,SCC,47,1,0,2,8,6,10,0,0,0,74
Mar-20,03-2020,SOL,51,0,0,3,3,1,0,1,0,0,59
Mar-20,03-2020,SQ,2,0,0,1,2,0,2,0,0,0,7
Mar-20,03-2020,SVSP,34,0,0,6,7,10,4,1,0,0,62
Mar-20,03-2020,VSP,1,0,0,0,1,3,0,0,3,0,8
Mar-20,03-2020,WSP,4,0,0,0,0,0,1,0,0,0,5
Apr-20,04-2020,ASP,0,0,0,3,0,1,2,0,2,0,8
Apr-20,04-2020,CAC,1,0,0,3,0,0,1,0,0,0,5
Apr-20,04-2020,CAL,8,0,0,6,3,9,2,0,19,0,47
Apr-20,04-2020,CCC,37,0,0,0,1,2,0,0,2,0,42
Apr-20,04-2020,CCI,22,0,0,0,5,6,0,0,1,0,34
Apr-20,04-2020,CCWF,1,0,0,2,0,1,0,0,0,0,4
Apr-20,04-2020,CEN,24,0,2,4,2,2,0,0,2,0,36
Apr-20,04-2020,CHCF,3,0,0,0,0,0,0,0,0,0,3
Apr-20,04-2020,CIM,6,0,0,0,2,3,0,0,2,0,13
Apr-20,04-2020,CIW,4,0,0,0,0,4,2,0,1,0,11
Apr-20,04-2020,CMC,1,0,0,0,1,0,0,0,0,0,2
Apr-20,04-2020,CMF,41,0,0,2,4,8,1,0,0,0,56
Apr-20,04-2020,COR,18,0,6,27,2,6,3,8,0,0,70
Apr-20,04-2020,CRC,22,0,0,10,10,7,1,3,2,0,55
Apr-20,04-2020,CTF,9,0,0,2,0,0,2,0,1,0,14
Apr-20,04-2020,CVSP,0,0,0,0,0,0,2,0,0,0,2
Apr-20,04-2020,DVI,6,0,0,4,2,3,2,0,0,1,18
Apr-20,04-2020,FOL,6,0,0,1,1,1,0,0,0,0,9
Apr-20,04-2020,HDSP,8,1,0,2,0,3,1,0,7,0,22
Apr-20,04-2020,ISP,13,0,0,1,0,0,1,0,0,0,15
Apr-20,04-2020,KVSP,18,0,0,7,2,8,1,0,10,0,46
Apr-20,04-2020,LAC,28,0,0,8,13,3,5,0,6,0,63
Apr-20,04-2020,MCSP,9,0,0,0,0,4,1,0,1,0,15
Apr-20,04-2020,NKSP,22,0,0,2,0,1,0,0,2,0,27
Apr-20,04-2020,PBSP,0,0,0,0,0,0,0,0,0,0,0
Apr-20,04-2020,PVSP,14,0,0,6,1,2,0,2,3,0,28
Apr-20,04-2020,RJD,6,0,0,3,8,2,1,0,3,0,23
Apr-20,04-2020,SAC,57,2,0,6,4,1,6,2,2,0,80
Apr-20,04-2020,SATF,5,0,0,2,0,12,0,2,3,0,24
Apr-20,04-2020,SCC,50,0,0,0,9,8,16,0,6,1,90
Apr-20,04-2020,SOL,39,0,0,3,5,1,0,1,0,0,49
Apr-20,04-2020,SQ,6,0,0,2,2,2,8,0,0,0,20
Apr-20,04-2020,SVSP,25,0,0,9,5,8,4,2,0,0,53
Apr-20,04-2020,VSP,9,0,0,0,0,0,0,0,1,0,10
Apr-20,04-2020,WSP,9,0,0,9,0,1,0,0,0,0,19
May-20,05-2020,ASP,0,0,0,0,0,1,0,0,3,0,4
May-20,05-2020,CAC,22,0,0,1,0,0,0,0,2,0,25
May-20,05-2020,CAL,14,2,0,3,0,6,0,0,14,0,39
May-20,05-2020,CCC,38,0,0,2,5,5,5,0,1,0,56
May-20,05-2020,CCI,15,0,0,14,7,6,1,0,1,0,44
May-20,05-2020,CCWF,6,0,0,3,0,4,0,0,6,0,19
May-20,05-2020,CEN,18,0,2,5,2,3,2,0,0,0,32
May-20,05-2020,CHCF,2,0,0,0,0,0,0,0,0,0,2
May-20,05-2020,CIM,1,0,0,1,0,2,0,0,0,0,4
May-20,05-2020,CIW,3,0,0,1,1,6,0,0,0,0,11
May-20,05-2020,CMC,4,0,0,0,1,0,0,0,3,0,8
May-20,05-2020,CMF,14,0,0,2,3,0,0,0,0,0,19
May-20,05-2020,COR,33,0,0,17,6,8,6,3,1,0,74
May-20,05-2020,CRC,37,0,4,16,6,5,1,1,4,1,75
May-20,05-2020,CTF,14,0,0,0,1,0,4,0,0,0,19
May-20,05-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
May-20,05-2020,DVI,3,0,0,1,1,0,0,0,0,0,5
May-20,05-2020,FOL,7,0,0,1,3,5,1,2,5,0,24
May-20,05-2020,HDSP,10,0,0,5,0,3,0,0,7,0,25
May-20,05-2020,ISP,18,0,0,0,1,2,1,0,0,0,22
May-20,05-2020,KVSP,30,0,0,5,4,10,1,0,3,0,53
May-20,05-2020,LAC,27,0,0,8,4,5,0,0,0,1,45
May-20,05-2020,MCSP,3,0,0,0,0,1,1,0,0,0,5
May-20,05-2020,NKSP,22,0,0,2,2,1,0,0,0,0,27
May-20,05-2020,PBSP,0,0,0,0,0,0,0,0,0,0,0
May-20,05-2020,PVSP,9,0,0,6,1,5,0,1,12,0,34
May-20,05-2020,RJD,13,0,0,7,7,4,3,0,15,0,49
May-20,05-2020,SAC,50,0,0,8,8,6,2,1,2,0,77
May-20,05-2020,SATF,5,0,0,3,0,1,0,0,1,0,10
May-20,05-2020,SCC,66,0,0,2,10,12,9,1,2,0,102
May-20,05-2020,SOL,65,0,0,2,1,0,0,0,0,0,68
May-20,05-2020,SQ,5,0,0,2,4,0,3,1,0,0,15
May-20,05-2020,SVSP,41,0,0,2,4,1,3,2,1,0,54
May-20,05-2020,VSP,4,0,0,0,0,0,0,0,2,0,6
May-20,05-2020,WSP,4,0,0,2,1,0,0,0,0,0,7
Jun-20,06-2020,ASP,0,0,0,0,0,6,0,0,4,0,10
Jun-20,06-2020,CAC,8,0,0,4,0,0,0,0,1,0,13
Jun-20,06-2020,CAL,15,0,0,15,6,0,0,0,17,0,53
Jun-20,06-2020,CCC,33,0,0,0,5,4,2,0,3,0,47
Jun-20,06-2020,CCI,13,0,0,1,0,4,1,0,4,0,23
Jun-20,06-2020,CCWF,0,0,0,0,4,5,0,0,2,0,11
Jun-20,06-2020,CEN,20,0,0,10,1,1,0,0,0,0,32
Jun-20,06-2020,CHCF,2,0,0,0,0,0,0,0,0,0,2
Jun-20,06-2020,CIM,1,0,0,0,0,0,0,0,0,0,1
Jun-20,06-2020,CIW,3,0,0,0,0,2,0,0,0,0,5
Jun-20,06-2020,CMC,3,0,0,0,0,0,0,0,1,0,4
Jun-20,06-2020,CMF,29,2,0,5,5,0,2,0,3,0,46
Jun-20,06-2020,COR,13,0,1,6,9,5,5,2,1,0,42
Jun-20,06-2020,CRC,29,1,0,1,2,7,2,1,3,0,46
Jun-20,06-2020,CTF,8,0,0,0,0,2,0,0,0,0,10
Jun-20,06-2020,CVSP,1,0,0,0,0,0,2,0,0,0,3
Jun-20,06-2020,DVI,3,0,0,0,1,1,4,0,4,0,13
Jun-20,06-2020,FOL,9,0,0,1,0,0,0,1,4,0,15
Jun-20,06-2020,HDSP,8,0,1,3,1,3,0,0,4,0,20
Jun-20,06-2020,ISP,10,0,0,1,0,0,3,0,1,0,15
Jun-20,06-2020,KVSP,10,0,0,4,7,18,2,0,6,0,47
Jun-20,06-2020,LAC,25,0,0,10,10,1,3,0,5,2,56
Jun-20,06-2020,MCSP,5,0,0,0,3,2,1,0,2,0,13
Jun-20,06-2020,NKSP,16,0,0,2,1,1,1,0,0,0,21
Jun-20,06-2020,PBSP,0,0,0,5,0,0,0,0,10,0,15
Jun-20,06-2020,PVSP,10,1,0,12,4,3,0,4,11,0,45
Jun-20,06-2020,RJD,23,0,0,6,4,8,4,0,10,0,55
Jun-20,06-2020,SAC,37,0,1,4,7,4,2,1,4,0,60
Jun-20,06-2020,SATF,6,0,0,4,1,1,1,0,2,0,15
Jun-20,06-2020,SCC,44,0,0,0,3,10,9,2,1,0,69
Jun-20,06-2020,SOL,36,0,0,1,1,1,0,0,0,0,39
Jun-20,06-2020,SQ,5,1,0,0,1,1,0,1,2,0,11
Jun-20,06-2020,SVSP,28,0,0,9,6,5,2,3,1,0,54
Jun-20,06-2020,VSP,8,0,0,1,5,0,2,0,0,0,16
Jun-20,06-2020,WSP,6,0,0,0,0,1,0,0,3,0,10
Jul-20,07-2020,ASP,1,0,0,0,0,2,0,0,5,0,8
Jul-20,07-2020,CAC,13,2,0,4,0,0,0,0,1,0,20
Jul-20,07-2020,CAL,19,0,0,7,2,6,0,0,5,0,39
Jul-20,07-2020,CCC,41,0,0,0,0,0,2,0,2,0,45
Jul-20,07-2020,CCI,8,0,0,0,0,4,1,0,0,0,13
Jul-20,07-2020,CCWF,3,0,0,1,0,6,0,0,1,0,11
Jul-20,07-2020,CEN,16,0,2,5,1,0,0,0,0,0,24
Jul-20,07-2020,CHCF,0,0,0,0,0,0,0,0,0,0,0
Jul-20,07-2020,CIM,4,0,0,1,0,0,1,0,0,0,6
Jul-20,07-2020,CIW,1,0,0,0,0,1,0,0,1,0,3
Jul-20,07-2020,CMC,2,0,0,0,0,1,0,0,0,0,3
Jul-20,07-2020,CMF,18,0,0,4,3,2,3,0,1,0,31
Jul-20,07-2020,COR,10,0,0,8,1,5,2,0,0,0,26
Jul-20,07-2020,CRC,16,0,0,2,1,2,2,0,0,0,23
Jul-20,07-2020,CTF,14,0,0,0,2,1,1,0,1,0,19
Jul-20,07-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
Jul-20,07-2020,DVI,3,1,0,2,7,1,1,0,1,0,16
Jul-20,07-2020,FOL,4,0,0,5,0,4,1,0,0,0,14
Jul-20,07-2020,HDSP,13,0,0,2,1,1,0,2,2,0,21
Jul-20,07-2020,ISP,19,0,0,2,9,2,0,0,1,0,33
Jul-20,07-2020,KVSP,14,0,0,7,4,35,0,0,5,0,65
Jul-20,07-2020,LAC,27,0,0,5,1,0,0,0,1,0,34
Jul-20,07-2020,MCSP,1,0,0,0,0,3,0,0,6,0,10
Jul-20,07-2020,NKSP,11,0,0,0,2,0,2,0,0,0,15
Jul-20,07-2020,PBSP,0,0,0,1,1,1,0,0,4,0,7
Jul-20,07-2020,PVSP,14,0,0,4,1,2,0,0,8,0,29
Jul-20,07-2020,RJD,15,0,0,6,12,7,1,0,2,0,43
Jul-20,07-2020,SAC,47,0,0,7,4,1,4,1,1,0,65
Jul-20,07-2020,SATF,6,0,0,0,0,0,0,0,1,0,7
Jul-20,07-2020,SCC,52,1,0,0,3,5,5,0,2,0,68
Jul-20,07-2020,SOL,43,0,0,0,2,0,0,0,2,0,47
Jul-20,07-2020,SQ,5,0,0,1,1,2,0,0,0,0,9
Jul-20,07-2020,SVSP,31,0,0,3,1,2,1,2,2,2,44
Jul-20,07-2020,VSP,6,1,0,0,0,2,0,0,4,0,13
Jul-20,07-2020,WSP,0,0,0,4,0,1,0,0,6,0,11
Aug-20,08-2020,ASP,1,0,0,0,0,0,0,1,0,0,2
Aug-20,08-2020,CAC,11,0,0,0,0,0,0,0,3,0,14
Aug-20,08-2020,CAL,15,0,0,11,2,7,0,0,10,0,45
Aug-20,08-2020,CCC,19,0,0,0,1,0,0,0,0,0,20
Aug-20,08-2020,CCI,10,0,0,4,4,3,0,0,4,0,25
Aug-20,08-2020,CCWF,0,0,0,0,0,0,0,0,0,0,0
Aug-20,08-2020,CEN,15,0,0,2,2,4,0,0,1,0,24
Aug-20,08-2020,CHCF,8,0,0,0,2,2,0,0,0,0,12
Aug-20,08-2020,CIM,2,0,0,1,5,3,2,0,1,0,14
Aug-20,08-2020,CIW,2,0,0,0,0,1,0,0,2,0,5
Aug-20,08-2020,CMC,2,0,0,0,0,1,0,0,0,0,3
Aug-20,08-2020,CMF,23,1,0,0,4,4,0,0,0,0,32
Aug-20,08-2020,COR,24,0,1,2,3,11,0,1,0,0,42
Aug-20,08-2020,CRC,17,0,0,0,0,1,0,0,0,0,18
Aug-20,08-2020,CTF,3,2,0,0,2,3,0,0,1,0,11
Aug-20,08-2020,CVSP,0,0,0,0,0,1,0,0,0,0,1
Aug-20,08-2020,DVI,7,0,0,1,3,0,3,0,0,0,14
Aug-20,08-2020,FOL,0,0,0,0,0,3,0,0,3,0,6
Aug-20,08-2020,HDSP,3,0,0,6,1,3,1,0,4,0,18
Aug-20,08-2020,ISP,26,0,0,1,2,0,1,0,0,0,30
Aug-20,08-2020,KVSP,12,0,0,8,5,19,0,0,3,0,47
Aug-20,08-2020,LAC,20,0,0,7,10,5,0,0,0,0,42
Aug-20,08-2020,MCSP,3,0,0,0,1,1,1,0,3,0,9
Aug-20,08-2020,NKSP,19,0,0,0,0,3,0,0,0,0,22
Aug-20,08-2020,PBSP,0,0,0,3,0,4,0,0,3,0,10
Aug-20,08-2020,PVSP,6,0,0,1,0,1,0,2,1,0,11
Aug-20,08-2020,RJD,25,2,0,7,5,3,6,0,1,0,49
Aug-20,08-2020,SAC,27,0,0,0,1,3,0,1,0,0,32
Aug-20,08-2020,SATF,12,0,0,1,1,2,0,1,2,0,19
