SearchDate,MonthYear,Institution,Cocaine,Hash,Heroin,Marijuana,Methamphetamine,Butane_Oil,Suboxone,Fentanyl,Total
Oct-18,10-2018,CIM,0.0,0.0,0.0,14.7,51.2,0.0,0.0,0.0,65.9
Oct-18,10-2018,CIW,0.0,0.0,0.0,0.0,123.7,0.0,0.0,0.0,123.7
Oct-18,10-2018,CMC,0.0,0.0,0.0,92.26,0.05,0.0,0.0,0.0,92.31
Oct-18,10-2018,CMF,0.3,0.0,46.0,161.2,0.0,0.0,0.0,0.0,207.5
Oct-18,10-2018,COR,0.0,0.0,15.8,2.0,25.1,0.0,0.0,0.0,42.900000000000006
Oct-18,10-2018,CRC,0.0,0.0,0.0,48.3,0.0,0.0,0.0,0.0,48.3
Oct-18,10-2018,CTF,0.0,0.0,7.720000000000001,0.0,0.0,0.0,0.0,0.0,7.720000000000001
Oct-18,10-2018,CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oct-18,10-2018,DVI,0.0,0.0,0.0,128.04000000000002,0.0,0.0,0.0,0.0,128.04000000000002
Oct-18,10-2018,FOL,0.0,0.0,8.9,16.9,47.7,0.0,0.0,0.0,73.5
Oct-18,10-2018,HDSP,0.0,0.0,5.0,1.2,42.2,0.0,0.0,0.0,48.400000000000006
Oct-18,10-2018,ISP,0.0,0.0,58.35,2.17,3.94,2.55,0.0,0.0,67.01
Oct-18,10-2018,KVSP,0.0,0.0,96.9,115.08,56.4,0.0,0.0,0.0,268.38
Oct-18,10-2018,LAC,0.0,0.0,44.32,73.6,2.58,0.0,0.0,0.0,120.49999999999999
Oct-18,10-2018,MCSP,0.0,0.0,58.0,20.6,106.39999999999999,0.0,0.0,0.0,185.0
Oct-18,10-2018,NKSP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Oct-18,10-2018,PBSP,0.0,0.0,5.2,0.0,1.0,0.0,0.0,0.0,6.2
Oct-18,10-2018,PVSP,0.0,0.0,0.37,5.1,1.79,0.0,0.0,0.0,7.26
Oct-18,10-2018,RJD,0.7,0.0,0.0,78.9,9.3,0.0,0.0,0.0,88.9
Oct-18,10-2018,SAC,0.0,0.0,6.6802,0.0001,0.0001,0.0,0.0,0.0,6.6804
Oct-18,10-2018,SATF,0.0,0.0,34.7,65.9,257.3,1.5,0.0,0.0,359.40000000000003
Oct-18,10-2018,SCC,0.5,0.0,91.80000000000001,263.5,360.79999999999995,0.0,0.0,0.0,716.5999999999999
Oct-18,10-2018,SOL,0.0,0.0,101.4,70.6,18.2,1.0,0.0,0.0,191.2
Oct-18,10-2018,SQ,0.0,0.0,23.23,138.6,2.52,0.0,0.0,0.0,164.35
Oct-18,10-2018,SVSP,0.0,0.0,113.08,134.5,134.101,0.0,0.0,0.0,381.681
Oct-18,10-2018,VSP,0.0,0.0,0.0,116.37,51.78,0.0,0.0,0.0,168.15
Oct-18,10-2018,WSP,0.0,0.0,75.32,0.0,23.57,0.0,0.0,0.0,98.88999999999999
Nov-18,11-2018,ASP,0.0,0.0,94.65,9.87,29.95,0.0,0.0,0.0,134.47
Nov-18,11-2018,CAC,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9
Nov-18,11-2018,CAL,0.0,0.0,16.15,3.06,76.9,0.0,0.0,0.0,96.11
Nov-18,11-2018,CCC,0.0,0.0,0.1,1110.29,0.9,0.03,0.0,0.0,1111.32
Nov-18,11-2018,CCI,0.0,0.0,0.0,0.11,53.0,0.0,0.0,0.0,53.11
Nov-18,11-2018,CCWF,0.0,0.0,10.2,0.0,19.2,0.0,0.0,0.0,29.4
Nov-18,11-2018,CEN,0.0,0.0,18.2,71.10000000000001,23.2,0.0,0.0,0.0,112.50000000000001
Nov-18,11-2018,CHCF,0.0,0.0,0.0,23.76,5.14,0.0,0.0,0.0,28.900000000000002
Nov-18,11-2018,CIM,0.0,0.0,11.9,0.0,36.1,0.0,0.0,0.0,48.0
Nov-18,11-2018,CIW,0.0,0.0,0.0,0.0,121.1,0.0,0.0,0.0,121.1
Nov-18,11-2018,CMC,0.0,0.0,42.8,74.16,6.16,12.7,0.0,0.0,135.82
Nov-18,11-2018,CMF,0.0,0.0,4.0,127.814,1.0,0.0,0.0,0.0,132.814
Nov-18,11-2018,COR,0.0,0.0,4.7,74.4,9.5,0.0,0.0,0.0,88.60000000000001
Nov-18,11-2018,CRC,0.0,0.0,0.0,293.9,2.8,0.0,0.0,0.0,296.7
Nov-18,11-2018,CTF,0.0,0.0,18.0,0.94,0.0,0.0,0.0,0.0,18.94
Nov-18,11-2018,CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nov-18,11-2018,DVI,0.0,0.0,14.665,14.0,0.0,0.0,0.0,0.0,28.665
Nov-18,11-2018,FOL,0.0,0.0,2.4,25.32,2.71,0.0,0.0,0.0,30.43
Nov-18,11-2018,HDSP,0.0,0.0,77.2,3.4,72.1,0.0,0.0,0.0,152.7
Nov-18,11-2018,ISP,0.0,0.0,25.254,2.84,0.043,15.67,0.0,0.0,43.807
Nov-18,11-2018,KVSP,0.0,0.0,48.2,70.0,65.22,0.0,0.0,0.0,183.42000000000002
Nov-18,11-2018,LAC,0.0,0.0,12.71,287.44,366.2,0.0,0.0,0.0,666.3499999999999
Nov-18,11-2018,MCSP,0.0,43.9,4.64,8.2,0.0,0.0,0.0,0.0,56.739999999999995
Nov-18,11-2018,NKSP,0.0,0.0,209.2,28.6,52.1,0.0,0.0,0.0,289.9
Nov-18,11-2018,PBSP,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,58.8
Nov-18,11-2018,PVSP,0.0,0.0,1.6,15.55,6.19,0.0,0.0,0.0,23.340000000000003
Nov-18,11-2018,RJD,0.0,0.0,14.0,17.7,21.9,0.0,0.0,0.0,53.599999999999994
Nov-18,11-2018,SAC,0.0,0.0,2.51,184.41,47.3701,0.6,0.0,0.0,234.8901
Nov-18,11-2018,SATF,0.0,0.0,26.5,1.5,1.4,0.8,0.0,0.0,30.2
Nov-18,11-2018,SCC,0.4,0.0,0.75,506.135,220.66,0.0,0.0,0.0,727.9449999999999
Nov-18,11-2018,SOL,0.0,0.0,1.0,6.4,0.0,1.4,0.0,0.0,8.8
Nov-18,11-2018,SQ,0.0,0.0,0.11,72.58,1.38,0.0,0.0,0.0,74.07
Nov-18,11-2018,SVSP,0.0,0.0,20.03,2.6609999999999996,0.5,0.0,0.0,0.0,23.191000000000003
Nov-18,11-2018,VSP,0.0,0.0,21.49,54.99,44.97,0.0,0.0,0.0,121.45
Nov-18,11-2018,WSP,0.0,0.0,1.44,57.72,6.3,1.7,0.0,0.0,67.16
Dec-18,12-2018,ASP,0.0,0.0,59.79,0.0,13.92,0.0,0.0,0.0,73.71
Dec-18,12-2018,CAC,0.0,0.0,28.41,0.0,54.7,0.0,0.0,0.0,83.11
Dec-18,12-2018,CAL,0.0,0.0,597.4000000000001,83.95,27.0,60.1,0.0,0.0,768.4500000000002
Dec-18,12-2018,CCC,0.0,0.0,0.0,137.13,80.4,0.0,0.0,0.0,217.53
Dec-18,12-2018,CCI,0.0,0.0,19.88,0.0,17.61,0.0,0.0,0.0,37.489999999999995
Dec-18,12-2018,CCWF,0.0,0.0,124.0,16.8,65.4,0.0,0.0,0.0,206.20000000000002
Dec-18,12-2018,CEN,0.0,0.0,49.6,41.0,0.0,0.0,0.0,0.0,90.6
Dec-18,12-2018,CHCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec-18,12-2018,CIM,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,17.2
Dec-18,12-2018,CIW,0.0,0.0,0.02,0.0,19.6,0.0,0.0,0.0,19.62
Dec-18,12-2018,CMC,0.0,0.0,78.85,330.98,67.5,0.0,0.0,0.0,477.33000000000004
Dec-18,12-2018,CMF,0.0,0.0,2.1,60.800000000000004,0.0,7.8,0.0,0.0,70.7
Dec-18,12-2018,COR,0.0,0.0,23.3,58.699999999999996,29.7,0.0,0.0,0.0,111.7
Dec-18,12-2018,CRC,0.0,0.0,0.2,212.2,97.5,0.0,0.0,0.0,309.9
Dec-18,12-2018,CTF,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,167.0
Dec-18,12-2018,CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec-18,12-2018,DVI,0.0,0.0,0.0,128.14,86.514,0.0,0.0,0.0,214.654
Dec-18,12-2018,FOL,0.0,0.0,14.4,633.2,467.01000000000005,2.7,0.0,0.0,1117.3100000000002
Dec-18,12-2018,HDSP,0.0,0.0,281.0,149.0,46.300000000000004,0.0,0.0,0.0,476.3
Dec-18,12-2018,ISP,0.0,0.0,10.58,77.56,0.027999999999999997,0.0,0.0,0.0,88.168
Dec-18,12-2018,KVSP,0.0,0.0,221.33,145.82,100.42,0.0,0.0,0.0,467.57
Dec-18,12-2018,LAC,0.0,0.0,20.04,2.91,43.5,0.0,0.0,0.0,66.45
Dec-18,12-2018,MCSP,0.0,0.0,0.4,9.8,28.8,0.0,0.0,0.0,39.0
Dec-18,12-2018,NKSP,0.0,0.0,0.0,5.4,0.0,0.6,0.0,0.0,6.0
Dec-18,12-2018,PBSP,0.0,0.0,31.0,0.0,2.4,18.0,0.0,0.0,51.4
Dec-18,12-2018,PVSP,0.0,0.0,100.85,43.04,3.2,0.0,0.0,0.0,147.08999999999997
Dec-18,12-2018,RJD,0.0,0.0,16.5,57.5,2.1,0.0,0.0,0.0,76.1
Dec-18,12-2018,SAC,0.0,0.0,19.98,81.63,40.66,0.0,0.0,0.0,142.26999999999998
Dec-18,12-2018,SATF,0.0,0.0,0.6,33.8,144.3,0.0,0.0,0.0,178.70000000000002
Dec-18,12-2018,SCC,0.0,0.0,7.0,194.778,79.78899999999999,0.0,0.0,0.0,281.567
Dec-18,12-2018,SOL,0.0,0.0,0.1,2.9,0.0,0.4,0.0,0.0,3.4
Dec-18,12-2018,SQ,0.0,0.0,5.56,360.14,63.489999999999995,0.0,0.0,0.0,429.19
Dec-18,12-2018,SVSP,0.0,0.0,34.46,31.46,88.82,45.72,0.0,0.0,200.46
Dec-18,12-2018,VSP,0.0,0.0,9.2,65.95,0.8,0.0,0.0,0.0,75.95
Dec-18,12-2018,WSP,0.0,0.0,16.45,109.63,29.33,0.0,0.0,0.0,155.41
Jan-19,01-2019,ASP,0.0,0.0,13.27,0.0,0.0,0.0,6.787000000000001,0.0,20.057000000000002
Jan-19,01-2019,CAC,0.0,0.0,24.82,0.0,56.7,0.0,0.0,0.0,81.52000000000001
Jan-19,01-2019,CAL,10.0,0.0,113.28999999999999,24.71,26.24,0.0,0.0,0.0,174.24
Jan-19,01-2019,CCC,0.0,0.0,0.8,9.8,7.0,0.0,0.0,0.0,17.6
Jan-19,01-2019,CCI,129.3,0.0,84.56,14.37,66.89999999999999,0.0,0.0,0.0,295.13
Jan-19,01-2019,CCWF,0.0,0.0,44.2,0.0,12.7,0.0,0.0,0.0,56.900000000000006
Jan-19,01-2019,CEN,0.0,0.0,117.0,238.4,116.4,0.0,0.0,0.0,471.79999999999995
Jan-19,01-2019,CHCF,0.0,0.0,0.0,0.0,15.63,0.0,0.0,0.0,15.63
Jan-19,01-2019,CIM,0.0,0.0,14.0,5.3,41.4,0.0,0.0,0.0,60.7
Jan-19,01-2019,CIW,0.0,0.0,0.0,23.2,4.2,0.0,0.0,0.0,27.4
Jan-19,01-2019,CMC,0.83,0.0,16.66,1238.4699999999998,216.79,0.25,0.0,0.0,1472.9999999999998
Jan-19,01-2019,CMF,0.0,0.0,9.5,57.975,3.835,0.0,0.0,0.0,71.30999999999999
Jan-19,01-2019,COR,0.0,0.0,0.5,7.6,4.3,0.0,0.0,0.0,12.399999999999999
Jan-19,01-2019,CRC,0.0,0.0,1.98,0.0,18.93,0.0,0.0,0.0,20.91
Jan-19,01-2019,CTF,0.0,0.0,6.31,52.91,2.23,0.0,0.0,0.0,61.449999999999996
Jan-19,01-2019,CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan-19,01-2019,DVI,0.0,0.0,4.5,79.395,0.204,0.0,0.0,0.0,84.09899999999999
Jan-19,01-2019,FOL,0.0,0.0,110.4,13.9,57.6,0.0,0.0,0.0,181.9
Jan-19,01-2019,HDSP,0.0,0.0,100.1,33.1,11.0,0.0,0.0,0.0,144.2
Jan-19,01-2019,ISP,0.0,0.0,154.12,0.0,469.32,0.0,0.0,0.0,623.44
Jan-19,01-2019,KVSP,53.1,0.0,87.0,152.03,91.83,21.6,0.0,0.0,405.56
Jan-19,01-2019,LAC,0.0,0.0,0.71,91.91499999999999,48.099999999999994,0.0,0.0,0.0,140.72499999999997
Jan-19,01-2019,MCSP,0.0,0.0,26.011,30.85,3.36,0.0,0.0,0.0,60.221000000000004
Jan-19,01-2019,NKSP,0.0,63.7,5.3,0.0,29.0,0.0,0.0,0.0,98.0
Jan-19,01-2019,PBSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan-19,01-2019,PVSP,0.0,0.0,9.69,0.0,6.14,0.0,0.0,0.0,15.829999999999998
Jan-19,01-2019,RJD,0.0,0.0,69.9,140.3,34.0,0.0,0.0,0.0,244.20000000000002
Jan-19,01-2019,SAC,0.0,0.0,8.445,33.96,0.0,0.0,0.0,0.0,42.405
Jan-19,01-2019,SATF,0.0,0.0,0.0,11.9,41.1,0.0,0.0,0.0,53.0
Jan-19,01-2019,SCC,28.46,0.0,0.0,90.93,47.409,0.0,0.0,0.0,166.799
Jan-19,01-2019,SOL,0.9,0.0,9.3,1.0,0.0,4.7,0.0,0.0,15.900000000000002
Jan-19,01-2019,SQ,0.0,0.0,0.19,62.55,4.55,0.0,0.0,0.0,67.28999999999999
Jan-19,01-2019,SVSP,0.0,0.0,66.02,438.48,5.49,0.0,0.0,0.0,509.99
Jan-19,01-2019,VSP,0.0,0.0,78.0,305.26,188.0,0.0,0.0,0.0,571.26
Jan-19,01-2019,WSP,0.0,0.0,0.0,59.97,266.56,15.2,0.0,0.0,341.72999999999996
Feb-19,02-2019,ASP,0.0,0.0,4.79,0.0,5.49,0.0,0.0,0.0,10.280000000000001
Feb-19,02-2019,CAC,0.0,0.0,112.8,0.0,0.0,0.0,0.0,0.0,112.8
Feb-19,02-2019,CAL,0.0,0.0,4.4,694.64,41.82,52.57,0.0,0.0,793.4300000000001
Feb-19,02-2019,CCC,0.0,0.0,15.1,126.671,0.0,0.0,0.0,0.0,141.77100000000002
Feb-19,02-2019,CCI,0.0,0.0,293.01,75.60000000000001,23.37,0.0,0.0,0.0,391.98
Feb-19,02-2019,CCWF,0.0,0.0,24.3,38.4,46.3,0.0,0.0,0.0,109.0
Feb-19,02-2019,CEN,0.0,0.0,138.0,23.200000000000003,0.0,0.0,0.0,0.0,161.2
Feb-19,02-2019,CHCF,0.0,0.0,0.0,51.3,2.27,0.0,0.0,0.0,53.57
Feb-19,02-2019,CIM,0.0,0.0,38.6,9.6,59.2,0.0,0.0,0.0,107.4
Feb-19,02-2019,CIW,0.0,0.0,7.8,66.1,28.7,0.0,0.0,0.0,102.6
Feb-19,02-2019,CMC,0.0,0.0,0.0,15.0,0.2,0.0,0.0,0.0,15.2
Feb-19,02-2019,CMF,0.0,0.0,0.0,26.25,2.94,0.0,0.0,0.0,29.19
Feb-19,02-2019,COR,0.0,0.0,39.3,41.22,2.1,0.0,0.0,0.0,82.61999999999999
Feb-19,02-2019,CRC,0.0,0.0,0.0,123.3,7.5,0.0,0.0,0.0,130.8
Feb-19,02-2019,CTF,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,6.43
Feb-19,02-2019,CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb-19,02-2019,DVI,0.0,0.0,0.5,2.296,10.0,0.0,0.0,0.0,12.796
Feb-19,02-2019,FOL,0.0,0.0,9.4,45.4,57.2,1.1,0.0,0.0,113.1
Feb-19,02-2019,HDSP,0.0,0.0,0.6,13.6,55.0,0.0,0.0,0.0,69.2
Feb-19,02-2019,ISP,0.0,0.0,8.530000000000001,0.0,0.0,0.0,0.0,0.0,8.530000000000001
Feb-19,02-2019,KVSP,0.0,0.0,32.8,3.8000000000000003,180.6146,0.1,0.0,0.0,217.31459999999998
Feb-19,02-2019,LAC,0.0,0.0,38.69,60.6,176.87,0.0,0.0,0.0,276.15999999999997
Feb-19,02-2019,MCSP,0.0,0.0,0.1,23.0,7.199999999999999,0.0,0.0,0.0,30.3
