SearchDate,MonthYear,Institution,CellPhone_Disc,CellPhone_Amnt,Cocaine_Disc,Cocaine_Amnt (Grams),Hash_Disc,Hash_Amnt (Grams),Heroin_Disc,Heroin_Amnt (Grams),Marijuana_Disc,Marijuana_Amnt (Grams),Methamphetamine_Disc,Methamphetamine_Amnt (Grams),Tobacco_Disc,Tobacco_Amnt (Grams),ButaneHoneyOil_Disc,ButaneHoneyOil_Amnt (Grams),Suboxone_Disc,Suboxone_Amnt (Grams),Fentanyl_Disc,Fentanyl_Amnt (Grams)
Feb-19,02-2019,CMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CMF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,COR,3,7,0,0,0,0,2,27.4,3,9.8,0,0,2,5.1,0,0,0,0,0,0
Feb-19,02-2019,CRC,3,5,0,0,0,0,0,0,0,0,2,6,1,21,0,0,0,0,0,0
Feb-19,02-2019,CTF,1,1,0,0,0,0,1,6.31,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,DVI,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,FOL,2,6,0,0,0,0,0,0,0,0,0,0,1,453.59,0,0,0,0,0,0
Feb-19,02-2019,HDSP,0,0,0,0,0,0,0,0,2,5.8,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,ISP,5,15,0,0,0,0,1,3,0,0,0,0,1,290,0,0,0,0,0,0
Feb-19,02-2019,KVSP,4,5,0,0,0,0,0,0,3,3.2,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,LAC,1,9,0,0,0,0,0,0,1,0.2,2,38.8,0,0,0,0,0,0,0,0
Feb-19,02-2019,MCSP,0,0,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0
Feb-19,02-2019,NKSP,0,0,0,0,0,0,1,113.25,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,PVSP,13,20,0,0,0,0,0,0,3,15.47,2,2.4,1,3,0,0,0,0,0,0
Feb-19,02-2019,RJD,6,8,0,0,0,0,0,0,2,2.1,1,0.2,1,0.6,0,0,0,0,0,0
Feb-19,02-2019,SAC,3,26,0,0,0,0,1,0.15,0,0,0,0,1,860.02,0,0,0,0,0,0
Feb-19,02-2019,SATF,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,SCC,0,0,0,0,0,0,0,0,1,45.3,1,0.5,0,0,0,0,0,0,0,0
Feb-19,02-2019,SOL,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,SVSP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,VSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,WSP,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CAC,1,1,0,0,0,0,0,0,1,32.8,0,0,1,0.05,0,0,0,0,0,0
Mar-19,03-2019,CAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CCC,1,2,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0
Mar-19,03-2019,CCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CCWF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CEN,2,2,0,0,0,0,1,112.5,1,2,0,0,1,1,0,0,0,0,0,0
Mar-19,03-2019,CHCF,1,1,0,0,0,0,0,0,0,0,0,0,1,6.99,0,0,0,0,0,0
Mar-19,03-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CIW,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CMC,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CMF,2,8,0,0,0,0,0,0,3,18.5,0,0,3,150,0,0,0,0,0,0
Mar-19,03-2019,COR,9,12,0,0,0,0,2,2.6,2,14.1,0,0,2,15,0,0,0,0,0,0
Mar-19,03-2019,CRC,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Mar-19,03-2019,CTF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,DVI,8,13,0,0,0,0,0,0,5,13.15,0,0,5,644.5,0,0,0,0,0,0
Mar-19,03-2019,FOL,0,0,0,0,0,0,1,25.12,1,23.34,1,79.07,0,0,0,0,0,0,0,0
Mar-19,03-2019,HDSP,0,0,0,0,0,0,0,0,2,0.9,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,ISP,11,17,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,KVSP,25,59,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,LAC,1,1,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,MCSP,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,NKSP,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,PVSP,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,RJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,SAC,1,3,0,0,0,0,0,0,2,4.73,1,0.89,0,0,0,0,0,0,0,0
Mar-19,03-2019,SATF,0,0,0,0,0,0,1,0,1,1.2,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,SCC,1,1,0,0,0,0,0,0,4,10.98,1,23.5,2,12.7,0,0,0,0,0,0
Mar-19,03-2019,SOL,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0
Mar-19,03-2019,SQ,0,0,0,0,0,0,0,0,1,1.56,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,SVSP,2,2,0,0,0,0,2,5.08,2,4.57,2,12.1,0,0,0,0,0,0,0,0
Mar-19,03-2019,VSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-19,03-2019,WSP,4,8,0,0,0,0,0,0,1,0.15,1,0.19,0,0,0,0,0,0,0,0
Apr-19,04-2019,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CAC,0,0,0,0,0,0,1,4.09,1,0.79,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CAL,5,7,0,0,0,0,0,0,1,0.9,0,0,1,20,0,0,0,0,0,0
Apr-19,04-2019,CCC,1,6,0,0,0,0,1,0.3,2,10.7,1,0.1,6,2820,0,0,0,0,0,0
Apr-19,04-2019,CCI,0,0,0,0,0,0,0,0,0,0,1,1.1,0,0,0,0,0,0,0,0
Apr-19,04-2019,CCWF,1,2,0,0,0,0,2,3.6,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CEN,2,2,0,0,0,0,2,55.4,0,0,1,6,0,0,0,0,0,0,0,0
Apr-19,04-2019,CHCF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,CMF,2,5,0,0,0,0,0,0,2,12.6,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,COR,6,9,0,0,0,0,5,44.01,4,52.2,2,1.1,2,368.2,0,0,0,0,0,0
Apr-19,04-2019,CRC,1,1,0,0,0,0,0,0,1,0.5,1,0.2,0,0,0,0,0,0,0,0
Apr-19,04-2019,CTF,3,6,0,0,0,0,0,0,0,0,1,34.3,0,0,0,0,0,0,0,0
Apr-19,04-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,DVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,FOL,3,8,0,0,0,0,0,0,5,134.36,3,32.59,4,2988.24,0,0,0,0,0,0
Apr-19,04-2019,HDSP,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,ISP,8,9,0,0,0,0,0,0,0,0,0,0,3,60.95,0,0,0,0,0,0
Apr-19,04-2019,KVSP,2,2,0,0,0,0,0,0,0,0,0,0,2,228,0,0,0,0,0,0
Apr-19,04-2019,LAC,1,2,0,0,0,0,0,0,0,0,0,0,1,33.8,0,0,0,0,0,0
Apr-19,04-2019,MCSP,1,12,0,0,1,1,0,0,3,122.6,0,0,2,1741.62,0,0,0,0,0,0
Apr-19,04-2019,NKSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,PVSP,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,RJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,SAC,2,3,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,SATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,SCC,1,8,0,0,0,0,0,0,0,0,0,0,2,1135,0,0,0,0,0,0
Apr-19,04-2019,SOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-19,04-2019,SVSP,2,4,0,0,0,0,0,0,3,11.7,0,0,1,6.1,0,0,0,0,0,0
Apr-19,04-2019,VSP,1,8,0,0,0,0,1,0.05,0,0,0,0,1,22.53,0,0,0,0,0,0
Apr-19,04-2019,WSP,4,15,0,0,0,0,0,0,1,0.47,0,0,1,43.28,0,0,0,0,0,0
May-19,05-2019,ASP,3,7,0,0,0,0,1,73,1,2,2,10.17,0,0,0,0,0,0,0,0
May-19,05-2019,CAC,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CCC,3,3,0,0,0,0,0,0,0,0,0,0,4,4854.74,0,0,0,0,0,0
May-19,05-2019,CCI,5,7,0,0,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CCWF,4,5,0,0,0,0,2,60.2,2,30.1,0,0,2,25.5,0,0,0,0,0,0
May-19,05-2019,CEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CHCF,0,0,0,0,0,0,0,0,1,0.54,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CIM,1,21,0,0,0,0,0,0,0,0,0,0,3,704.2,0,0,0,0,0,0
May-19,05-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CMF,3,6,0,0,0,0,1,0.42,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,COR,10,23,0,0,0,0,1,0.5,0,0,1,0.2,1,626,0,0,0,0,0,0
May-19,05-2019,CRC,1,1,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0
May-19,05-2019,CTF,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,DVI,2,39,0,0,0,0,1,1.1,2,9.1,0,0,1,456,0,0,0,0,0,0
May-19,05-2019,FOL,1,1,0,0,0,0,1,199.26,1,662.99,1,504.22,1,68.91,0,0,0,0,0,0
May-19,05-2019,HDSP,0,0,0,0,0,0,1,66,0,0,2,67.8,0,0,0,0,0,0,0,0
May-19,05-2019,ISP,3,3,0,0,0,0,2,35.68,1,0.14,2,22.84,1,0.97,0,0,0,0,0,0
May-19,05-2019,KVSP,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,LAC,0,0,0,0,0,0,3,25.7,2,2.3,1,17.5,0,0,0,0,0,0,0,0
May-19,05-2019,MCSP,1,2,0,0,0,0,0,0,0,0,0,0,1,0.13,0,0,0,0,0,0
May-19,05-2019,NKSP,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
May-19,05-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,PVSP,3,8,0,0,0,0,2,105.54,1,1,0,0,1,16,0,0,0,0,0,0
May-19,05-2019,RJD,4,4,0,0,0,0,2,7.7,4,1.3,0,0,1,0,0,0,0,0,0,0
May-19,05-2019,SAC,1,1,0,0,0,0,0,0,2,14.36,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,SATF,0,0,0,0,0,0,0,0,2,22.2,1,1.1,0,0,0,0,0,0,0,0
May-19,05-2019,SCC,2,2,0,0,0,0,0,0,1,26.1,0,0,2,98.2,0,0,0,0,0,0
May-19,05-2019,SOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,SQ,0,0,0,0,0,0,1,0.02,1,46,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,SVSP,3,11,0,0,0,0,1,87.61,3,654.03,1,247.96,2,668.65,0,0,0,0,0,0
May-19,05-2019,VSP,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-19,05-2019,WSP,8,29,0,0,0,0,1,1.59,2,1.29,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,ASP,0,0,0,0,0,0,0,0,0,0,1,0.26,0,0,0,0,0,0,0,0
Jun-19,06-2019,CAC,6,6,0,0,0,0,4,60.25,1,0.1,0,0,1,0.04,0,0,0,0,0,0
Jun-19,06-2019,CAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CCC,2,8,0,0,0,0,0,0,0,0,0,0,3,476,0,0,0,0,0,0
Jun-19,06-2019,CCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CCWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CEN,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CHCF,2,3,0,0,0,0,0,0,0,0,0,0,3,47.05,0,0,0,0,0,0
Jun-19,06-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CMC,1,3,0,0,0,0,0,0,0,0,1,16,1,218,0,0,0,0,0,0
Jun-19,06-2019,CMF,2,2,0,0,0,0,0,0,0,0,0,0,1,300,0,0,0,0,0,0
Jun-19,06-2019,COR,1,1,0,0,0,0,1,3.1,0,0,0,0,2,133,0,0,0,0,0,0
Jun-19,06-2019,CRC,1,1,0,0,0,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0
Jun-19,06-2019,CTF,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0,0,0,0,0,0
Jun-19,06-2019,DVI,0,0,0,0,0,0,0,0,0,0,0,0,1,471,0,0,0,0,0,0
Jun-19,06-2019,FOL,8,22,0,0,0,0,0,0,3,1.57,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,HDSP,0,0,0,0,0,0,0,0,2,20,3,2929.9,0,0,0,0,0,0,0,0
Jun-19,06-2019,ISP,2,2,0,0,0,0,0,0,0,0,1,0.7,1,1009.58,0,0,0,0,0,0
Jun-19,06-2019,KVSP,1,2,0,0,0,0,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,LAC,1,2,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,MCSP,2,4,0,0,0,0,2,11.8,2,1079,1,52.7,1,5,0,0,0,0,0,0
Jun-19,06-2019,NKSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,PVSP,6,13,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,RJD,5,6,0,0,0,0,3,31,3,5,1,0.3,3,21,0,0,0,0,0,0
Jun-19,06-2019,SAC,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,SATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,SCC,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,SOL,0,0,0,0,0,0,0,0,2,53.2,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,SQ,1,14,0,0,0,0,0,0,0,0,0,0,1,434,0,0,0,0,0,0
Jun-19,06-2019,SVSP,3,7,0,0,0,0,0,0,2,25.65,0,0,1,84.61,0,0,0,0,0,0
Jun-19,06-2019,VSP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun-19,06-2019,WSP,7,15,0,0,0,0,0,0,1,29.24,1,60.28,0,0,0,0,0,0,0,0
Jul-19,07-2019,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CAC,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CAL,6,14,0,0,0,0,1,0.2,3,38.9,1,45.8,1,0.5,0,0,0,0,0,0
Jul-19,07-2019,CCC,1,1,0,0,0,0,0,0,0,0,1,6.4,1,2.2,0,0,0,0,0,0
Jul-19,07-2019,CCI,4,4,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0
Jul-19,07-2019,CCWF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CEN,6,7,0,0,0,0,1,101.4,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CHCF,0,0,0,0,0,0,0,0,0,0,1,13.36,0,0,0,0,0,0,0,0
Jul-19,07-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CMC,2,2,0,0,0,0,0,0,1,0.56,0,0,1,3,0,0,0,0,0,0
Jul-19,07-2019,CMF,7,16,0,0,0,0,0,0,1,27.57,0,0,3,74,0,0,0,0,0,0
Jul-19,07-2019,COR,0,0,0,0,0,0,1,43.7,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CRC,0,0,0,0,0,0,0,0,1,3,2,40.3,0,0,0,0,0,0,0,0
Jul-19,07-2019,CTF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,2,4.1,0,0,0,0,0,0
Jul-19,07-2019,DVI,0,0,0,0,0,0,1,2.2,0,0,1,24.6,0,0,0,0,0,0,0,0
Jul-19,07-2019,FOL,1,1,0,0,0,0,1,0.37,3,1.2,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,HDSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,ISP,6,16,0,0,0,0,2,101.92,2,16.66,0,0,3,790.99,0,0,0,0,0,0
Jul-19,07-2019,KVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,LAC,1,1,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,MCSP,2,7,0,0,0,0,1,3.2,2,0.16,2,16.6,2,458.16,0,0,0,0,0,0
Jul-19,07-2019,NKSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,PBSP,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0
Jul-19,07-2019,PVSP,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,RJD,0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,SAC,1,1,0,0,0,0,1,0.8,4,2.4,1,0.3,1,11.7,0,0,0,0,0,0
Jul-19,07-2019,SATF,0,0,0,0,1,0.8,1,2.2,1,39.8,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,SCC,3,18,0,0,0,0,0,0,1,11.8,0,0,1,720,0,0,0,0,0,0
Jul-19,07-2019,SOL,0,0,0,0,1,25,1,76.6,0,0,1,28.4,0,0,0,0,0,0,0,0
Jul-19,07-2019,SQ,1,1,0,0,0,0,0,0,3,0.65,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,SVSP,1,5,0,0,0,0,0,0,1,28,0,0,1,29.13,0,0,0,0,0,0
Jul-19,07-2019,VSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-19,07-2019,WSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CAC,0,0,0,0,0,0,0,0,0,0,1,26.6,0,0,0,0,0,0,0,0
Aug-19,08-2019,CAL,2,2,0,0,0,0,3,12.4,1,72.8,1,1,1,2453,0,0,0,0,0,0
Aug-19,08-2019,CCC,0,0,0,0,0,0,1,0.19,1,0.42,0,0,1,453.59,0,0,0,0,0,0
Aug-19,08-2019,CCI,5,6,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
Aug-19,08-2019,CCWF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CEN,1,2,1,15.3,0,0,1,79.8,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CHCF,2,2,0,0,0,0,0,0,1,67.66,1,32.6,1,6.6,0,0,0,0,0,0
Aug-19,08-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CMC,3,8,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0
Aug-19,08-2019,CMF,7,8,0,0,0,0,0,0,3,14.1,3,14.14,2,54,0,0,0,0,0,0
Aug-19,08-2019,COR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CRC,4,4,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CTF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,CVSP,0,0,0,0,0,0,0,0,0,0,2,43.4,1,1.1,0,0,0,0,0,0
Aug-19,08-2019,DVI,1,2,0,0,0,0,0,0,0,0,1,1,1,53,0,0,0,0,0,0
Aug-19,08-2019,FOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,HDSP,0,0,0,0,0,0,0,0,1,0.1,1,18.2,0,0,0,0,0,0,0,0
Aug-19,08-2019,ISP,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,KVSP,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,LAC,1,1,0,0,0,0,1,0.1,1,0.4,1,0.2,1,5.8,0,0,0,0,0,0
Aug-19,08-2019,MCSP,1,1,0,0,0,0,0,0,1,0.2,0,0,3,3907.03,0,0,0,0,0,0
Aug-19,08-2019,NKSP,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
Aug-19,08-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,PVSP,1,1,0,0,0,0,1,0.99,2,3.35,1,0.77,0,0,0,0,0,0,0,0
Aug-19,08-2019,RJD,1,5,0,0,0,0,0,0,3,34.4,1,0.2,1,332,0,0,0,0,0,0
Aug-19,08-2019,SAC,8,26,0,0,0,0,4,19.14,4,7.27,1,0.5,7,240.03,0,0,0,0,0,0
Aug-19,08-2019,SATF,0,0,0,0,0,0,2,67.3,2,5.2,2,46.9,0,0,0,0,0,0,0,0
Aug-19,08-2019,SCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,SOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,SVSP,4,17,0,0,0,0,4,55.8,4,113.62,2,165.22,2,1141.5,0,0,0,0,0,0
Aug-19,08-2019,VSP,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-19,08-2019,WSP,7,36,0,0,0,0,1,1.14,2,108.12,1,7.41,1,445.77,0,0,0,0,0,0
Sep-19,09-2019,ASP,0,0,0,0,0,0,0,0,7,3.86,1,0,3,27.44,0,0,0,0,0,0
Sep-19,09-2019,CAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-19,09-2019,CAL,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-19,09-2019,CCC,5,5,0,0,0,0,0,0,0,0,0,0,2,3.9,0,0,0,0,0,0
Sep-19,09-2019,CCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-19,09-2019,CCWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
